,city,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long
190,"albany, NY",13500,2013.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,coupe,white,42.748000000000005,-74.1868
191,"albany, NY",16900,2011.0,acura,excellent,4 cylinders,gas,64000.0,clean,automatic,4wd,full-size,coupe,orange,42.6417,-73.7854
192,"albany, NY",5649,2009.0,nissan,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,coupe,orange,42.8499,-73.7851
193,"albany, NY",37997,1971.0,ford,excellent,8 cylinders,gas,32302.0,clean,automatic,rwd,full-size,coupe,orange,42.598178999999995,-73.70829499999999
194,"albany, NY",25997,2008.0,dodge,excellent,8 cylinders,gas,25712.0,clean,automatic,rwd,full-size,coupe,orange,42.598178999999995,-73.70829499999999
195,"albany, NY",69000,1970.0,pontiac,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,van,orange,42.874955,-75.470322
196,"albany, NY",1,2010.0,pontiac,excellent,8 cylinders,gas,300.0,clean,automatic,rwd,full-size,van,white,42.7841,-73.9094
197,"albany, NY",1400,2010.0,pontiac,excellent,8 cylinders,gas,117000.0,clean,automatic,rwd,full-size,van,white,42.7831,-73.907048
198,"albany, NY",2000,2014.0,chevrolet,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,van,white,42.7841,-73.9094
199,"albany, NY",8750,1973.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,van,white,42.840032,-73.799736
200,"albany, NY",38500,2016.0,ford,like new,10 cylinders,gas,13403.0,clean,automatic,rwd,full-size,van,white,43.0727,-74.1684
201,"albany, NY",5500,2007.0,honda,excellent,6 cylinders,gas,118000.0,clean,automatic,4wd,compact,sedan,green,42.7298,-73.7123
202,"albany, NY",3000,2005.0,honda,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,compact,sedan,green,43.0708,-73.7408
203,"albany, NY",34900,2018.0,ford,excellent,6 cylinders,gas,15598.0,clean,automatic,4wd,full-size,SUV,silver,42.4759,-73.3773
204,"albany, NY",7995,2005.0,chevrolet,excellent,8 cylinders,gas,124715.0,clean,automatic,4wd,full-size,truck,green,42.779108,-73.90262299999999
205,"albany, NY",27000,2012.0,chevrolet,excellent,6 cylinders,diesel,99454.2400903161,lien,automatic,4wd,mid-size,SUV,black,39.06169693790715,-92.23644578786583
206,"albany, NY",8800,2009.0,nissan,excellent,6 cylinders,gas,119015.0,clean,automatic,4wd,mid-size,SUV,black,42.675374,-73.78458499999999
207,"albany, NY",2900,2009.0,bmw,excellent,6 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,white,42.7287,-73.6683
208,"albany, NY",14995,2011.0,bmw,excellent,8 cylinders,gas,78397.0,clean,automatic,4wd,full-size,SUV,brown,42.675374,-73.78458499999999
209,"albany, NY",17500,2012.0,bmw,excellent,8 cylinders,gas,73705.0,clean,automatic,4wd,full-size,SUV,white,42.675374,-73.78458499999999
210,"albany, NY",0,2012.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,convertible,black,42.4754,-73.822
211,"albany, NY",6995,2012.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,convertible,black,39.06169693790715,-92.23644578786583
212,"albany, NY",3800,2011.0,chevrolet,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,convertible,black,42.6158,-73.8373
213,"albany, NY",1700,1981.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,manual,rwd,full-size,convertible,black,41.6615,-73.745
214,"albany, NY",1500,1966.0,ford,fair,8 cylinders,gas,99454.2400903161,missing,automatic,rwd,full-size,convertible,black,42.9925,-71.3449
215,"albany, NY",4300,2005.0,acura,good,4 cylinders,gas,124500.0,clean,automatic,fwd,full-size,hatchback,black,42.972451,-73.787029
216,"albany, NY",1400,2007.0,saturn,good,4 cylinders,gas,163092.0,clean,automatic,fwd,full-size,SUV,silver,43.158460999999996,-73.893528
217,"albany, NY",7995,2010.0,volvo,fair,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,sedan,black,42.836098,-74.171814
218,"albany, NY",1800,1990.0,mercedes-benz,fair,8 cylinders,gas,173177.0,clean,automatic,4wd,full-size,sedan,black,42.725628,-73.69283100000001
219,"albany, NY",3000,2003.0,subaru,good,4 cylinders,gas,156000.0,clean,automatic,4wd,full-size,sedan,green,42.7495,-73.3401
220,"albany, NY",4900,2007.0,mazda,good,6 cylinders,gas,130000.0,clean,automatic,rwd,full-size,SUV,blue,42.713,-73.7739
221,"albany, NY",8000,2013.0,honda,excellent,4 cylinders,gas,136000.0,clean,automatic,fwd,mid-size,sedan,black,42.7904,-73.9809
222,"albany, NY",3450,2005.0,chevrolet,excellent,6 cylinders,gas,92546.0,clean,automatic,fwd,mid-size,sedan,blue,43.2662,-74.2288
223,"albany, NY",5500,2008.0,jeep,good,6 cylinders,gas,84412.0,clean,automatic,4wd,full-size,SUV,red,42.380263,-73.64174399999999
224,"albany, NY",5990,2010.0,jeep,good,8 cylinders,gas,146123.0,clean,automatic,4wd,full-size,SUV,blue,43.162643,-75.417513
225,"albany, NY",27000,2006.0,pontiac,excellent,4 cylinders,diesel,252432.0,clean,automatic,4wd,full-size,SUV,black,42.4531,-73.2471
226,"albany, NY",29000,2006.0,pontiac,excellent,4 cylinders,diesel,62489.0,clean,automatic,4wd,full-size,SUV,black,42.4531,-73.2471
227,"albany, NY",10500,2006.0,pontiac,good,4 cylinders,diesel,474186.0,clean,manual,4wd,full-size,SUV,black,42.4531,-73.2471
228,"albany, NY",1000,2004.0,pontiac,good,4 cylinders,gas,99454.2400903161,clean,manual,4wd,full-size,SUV,black,42.699874,-73.728218
229,"albany, NY",15997,2016.0,kia,excellent,4 cylinders,gas,98299.0,clean,automatic,4wd,full-size,SUV,black,42.598178999999995,-73.70829499999999
230,"albany, NY",0,2013.0,ford,like new,4 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,SUV,black,43.3115,-73.6448
231,"albany, NY",0,2015.0,ford,like new,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,black,43.3115,-73.6448
232,"albany, NY",39900,2018.0,nissan,like new,8 cylinders,gas,39000.0,clean,automatic,4wd,full-size,SUV,white,42.202,-72.6262
233,"albany, NY",0,2010.0,jeep,excellent,6 cylinders,gas,112852.0,clean,manual,4wd,mid-size,SUV,blue,39.06169693790715,-92.23644578786583
234,"albany, NY",35999,2014.0,ford,good,4 cylinders,gas,98776.0,clean,automatic,4wd,mid-size,pickup,blue,39.4991,-76.9101
235,"albany, NY",36999,2014.0,ram,good,4 cylinders,diesel,88635.0,clean,automatic,4wd,mid-size,pickup,silver,39.4991,-76.9101
236,"albany, NY",30999,2014.0,ram,good,4 cylinders,gas,83083.0,clean,automatic,4wd,mid-size,pickup,yellow,39.4991,-76.9101
237,"albany, NY",20999,2014.0,chevrolet,good,4 cylinders,gas,82636.0,clean,automatic,4wd,mid-size,pickup,white,39.4991,-76.9101
238,"albany, NY",5500,2011.0,mitsubishi,good,4 cylinders,gas,105000.0,lien,automatic,fwd,mid-size,sedan,white,42.7829,-73.6648
239,"albany, NY",28900,2016.0,ford,excellent,8 cylinders,gas,80948.0,clean,automatic,4wd,mid-size,truck,black,42.4759,-73.3773
240,"albany, NY",20000,2007.0,chevrolet,good,8 cylinders,diesel,99454.2400903161,clean,manual,4wd,full-size,truck,blue,42.7198,-73.8207
241,"albany, NY",19800,2013.0,ford,good,8 cylinders,gas,101020.0,clean,automatic,4wd,full-size,truck,blue,42.777828,-73.74899
242,"albany, NY",25900,2013.0,chevrolet,good,8 cylinders,diesel,111079.0,clean,automatic,4wd,full-size,truck,red,42.777828,-73.74899
243,"albany, NY",9900,2004.0,lexus,good,6 cylinders,gas,89319.0,clean,automatic,4wd,full-size,wagon,blue,42.777828,-73.74899
244,"albany, NY",22800,2011.0,jeep,good,6 cylinders,gas,71709.0,clean,other,4wd,full-size,wagon,white,42.777828,-73.74899
245,"albany, NY",40900,2013.0,ford,good,8 cylinders,diesel,57157.0,clean,automatic,rwd,full-size,truck,white,42.777828,-73.74899
246,"albany, NY",11800,2005.0,jeep,good,6 cylinders,gas,158432.0,clean,automatic,4wd,full-size,wagon,custom,42.777828,-73.74899
247,"albany, NY",18995,2012.0,jeep,good,6 cylinders,gas,48903.0,clean,other,4wd,full-size,wagon,black,42.777828,-73.74899
248,"albany, NY",38995,2013.0,ford,good,8 cylinders,diesel,75852.0,clean,automatic,4wd,full-size,truck,custom,42.777828,-73.74899
249,"albany, NY",17500,2008.0,jeep,good,6 cylinders,gas,124058.0,clean,automatic,4wd,full-size,wagon,silver,42.777828,-73.74899
250,"albany, NY",42500,2014.0,ford,good,8 cylinders,diesel,67586.0,clean,automatic,4wd,full-size,truck,white,42.777828,-73.74899
251,"albany, NY",26900,2016.0,ford,good,8 cylinders,gas,96190.0,clean,automatic,4wd,full-size,truck,black,42.777828,-73.74899
252,"albany, NY",24900,2011.0,ram,good,6 cylinders,diesel,112900.0,clean,automatic,4wd,full-size,truck,white,42.777828,-73.74899
253,"albany, NY",45995,2015.0,chevrolet,good,8 cylinders,diesel,77125.0,clean,automatic,4wd,full-size,truck,black,42.777828,-73.74899
254,"albany, NY",18900,2011.0,chevrolet,good,8 cylinders,gas,127160.0,clean,automatic,4wd,full-size,truck,red,42.777828,-73.74899
255,"albany, NY",19900,2011.0,jeep,good,6 cylinders,gas,48649.0,clean,other,4wd,full-size,wagon,blue,42.777828,-73.74899
256,"albany, NY",19900,2015.0,jeep,good,6 cylinders,gas,60462.0,clean,automatic,4wd,full-size,wagon,grey,42.777828,-73.74899
257,"albany, NY",24800,2014.0,chevrolet,good,8 cylinders,gas,32915.0,clean,automatic,rwd,full-size,truck,blue,42.777828,-73.74899
258,"albany, NY",18800,2011.0,mercedes-benz,good,6 cylinders,diesel,116175.0,clean,automatic,4wd,full-size,wagon,blue,42.777828,-73.74899
259,"albany, NY",13900,2006.0,toyota,good,6 cylinders,gas,129956.0,clean,manual,4wd,full-size,truck,black,42.777828,-73.74899
260,"albany, NY",43900,2015.0,gmc,good,8 cylinders,diesel,98498.0,clean,automatic,4wd,full-size,truck,black,42.777828,-73.74899
261,"albany, NY",31995,2015.0,mercedes-benz,good,4 cylinders,diesel,13337.0,clean,automatic,rwd,mid-size,van,white,42.777828,-73.74899
262,"albany, NY",15990,2008.0,chevrolet,good,8 cylinders,gas,58735.0,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
263,"albany, NY",12490,2009.0,chevrolet,good,6 cylinders,gas,60760.0,clean,automatic,rwd,mid-size,van,white,40.468826,-74.281734
264,"albany, NY",21990,2014.0,ford,good,8 cylinders,gas,64474.0,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
265,"albany, NY",19490,2011.0,ford,good,8 cylinders,gas,98573.0,clean,automatic,4wd,full-size,truck,white,40.468826,-74.281734
266,"albany, NY",34990,2008.0,gmc,good,8 cylinders,diesel,33326.0,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
267,"albany, NY",29990,2007.0,ford,good,6 cylinders,diesel,84740.0,clean,automatic,rwd,full-size,truck,white,40.468826,-74.281734
268,"albany, NY",9990,2015.0,ram,good,4 cylinders,gas,96182.0,clean,automatic,fwd,mid-size,van,white,40.468826,-74.281734
269,"albany, NY",25990,2011.0,ford,good,8 cylinders,gas,57958.0,clean,automatic,4wd,full-size,bus,white,40.468826,-74.281734
270,"albany, NY",7500,1974.0,gmc,fair,8 cylinders,diesel,150000.0,clean,manual,rwd,full-size,bus,red,43.0616,-74.3375
271,"albany, NY",4000,1953.0,gmc,fair,8 cylinders,diesel,150000.0,clean,manual,rwd,full-size,bus,red,43.0616,-74.3375
272,"albany, NY",1000,1960.0,ford,fair,8 cylinders,gas,99454.2400903161,clean,manual,rwd,full-size,truck,red,42.984134000000005,-74.512266
273,"albany, NY",21500,2007.0,ram,excellent,6 cylinders,diesel,192400.0,lien,automatic,4wd,full-size,truck,blue,42.7754,-73.7124
274,"albany, NY",1699,2008.0,honda,excellent,6 cylinders,gas,117000.0,clean,automatic,fwd,mid-size,sedan,brown,42.802627,-73.955648
275,"albany, NY",0,2008.0,chevrolet,excellent,6 cylinders,diesel,145052.0,clean,automatic,4wd,full-size,pickup,silver,42.265828000000006,-73.763478
276,"albany, NY",5499,2003.0,honda,excellent,8 cylinders,gas,112000.0,clean,automatic,fwd,full-size,sedan,grey,42.80258,-73.955562
277,"albany, NY",63500,1970.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,manual,rwd,full-size,truck,orange,42.279990999999995,-73.954879
278,"albany, NY",14000,2006.0,ford,good,8 cylinders,diesel,189000.0,clean,automatic,rwd,full-size,truck,white,42.7708,-74.0839
279,"albany, NY",24497,2018.0,gmc,excellent,6 cylinders,gas,25816.0,clean,automatic,rwd,full-size,pickup,white,42.598178999999995,-73.70829499999999
280,"albany, NY",27997,2015.0,gmc,excellent,6 cylinders,gas,83581.0,clean,automatic,4wd,full-size,pickup,black,42.598178999999995,-73.70829499999999
281,"albany, NY",18997,2013.0,dodge,excellent,6 cylinders,gas,84410.0,clean,automatic,4wd,full-size,sedan,black,42.598178999999995,-73.70829499999999
282,"albany, NY",18000,2012.0,jeep,excellent,6 cylinders,gas,72000.0,clean,manual,4wd,full-size,sedan,red,42.7287,-73.6683
283,"albany, NY",7000,2009.0,mini,good,8 cylinders,gas,70000.0,clean,manual,4wd,full-size,sedan,blue,43.32899999999999,-73.6818
284,"albany, NY",4495,2010.0,chevrolet,good,8 cylinders,gas,99454.2400903161,clean,manual,4wd,full-size,sedan,blue,42.687838,-73.79939300000001
285,"albany, NY",6500,2008.0,chevrolet,good,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,sedan,blue,42.7904,-73.9809
286,"albany, NY",1899,2003.0,chevrolet,good,8 cylinders,gas,91000.0,clean,automatic,4wd,full-size,sedan,blue,42.802517,-73.95581999999999
287,"albany, NY",30000,2005.0,chevrolet,excellent,8 cylinders,gas,40100.0,clean,manual,rwd,full-size,pickup,black,42.713,-73.7739
288,altoona-johnstown,12900,2006.0,jeep,excellent,6 cylinders,gas,109589.0,clean,automatic,4wd,full-size,SUV,silver,40.260942,-78.879021
289,altoona-johnstown,7900,2012.0,chevrolet,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,coupe,blue,41.261540000000004,-78.70452
290,altoona-johnstown,16300,2017.0,nissan,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,coupe,blue,41.261540000000004,-78.70452
291,altoona-johnstown,8500,2010.0,ford,excellent,6 cylinders,gas,95000.0,rebuilt,manual,rwd,full-size,coupe,blue,40.6039,-78.3372
292,altoona-johnstown,3800,1978.0,ford,fair,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,orange,40.389,-78.756
293,altoona-johnstown,26900,2014.0,jeep,good,6 cylinders,gas,75229.0,clean,automatic,4wd,mid-size,SUV,black,40.260942,-78.879021
294,altoona-johnstown,5900,2011.0,chevrolet,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,convertible,blue,40.5485,-78.0951
295,altoona-johnstown,3200,2006.0,chevrolet,good,6 cylinders,gas,99454.2400903161,rebuilt,automatic,4wd,mid-size,convertible,blue,40.6196,-79.1596
296,altoona-johnstown,6200,1966.0,ford,fair,6 cylinders,gas,50123.0,clean,automatic,rwd,mid-size,convertible,green,40.4801,-78.7263
297,altoona-johnstown,3995,2009.0,chevrolet,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,SUV,silver,40.642697999999996,-79.107457
298,altoona-johnstown,10500,2008.0,toyota,excellent,6 cylinders,gas,97500.0,clean,automatic,4wd,full-size,SUV,silver,40.3522,-78.9383
299,altoona-johnstown,22500,1987.0,jeep,like new,6 cylinders,gas,0.0,clean,automatic,4wd,mid-size,pickup,grey,40.260942,-78.879021
300,altoona-johnstown,12900,2001.0,jeep,like new,6 cylinders,gas,94505.0,clean,automatic,4wd,mid-size,SUV,silver,40.260942,-78.879021
301,altoona-johnstown,4995,2006.0,subaru,like new,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,wagon,blue,40.755085,-78.534439
302,altoona-johnstown,4995,2007.0,lexus,like new,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,wagon,blue,40.755085,-78.534439
303,altoona-johnstown,5900,2008.0,lexus,like new,8 cylinders,gas,153271.0,clean,automatic,4wd,mid-size,wagon,blue,41.932423,-79.619141
304,altoona-johnstown,9600,2013.0,lincoln,like new,8 cylinders,hybrid,99454.2400903161,clean,automatic,4wd,mid-size,truck,blue,41.261540000000004,-78.70452
305,altoona-johnstown,10800,2016.0,nissan,like new,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,truck,blue,41.261540000000004,-78.70452
306,altoona-johnstown,0,1963.0,chevrolet,like new,8 cylinders,gas,99454.2400903161,clean,other,4wd,mid-size,truck,blue,40.5485,-78.0951
307,altoona-johnstown,5499,2012.0,ram,like new,8 cylinders,gas,85000.0,salvage,other,4wd,mid-size,truck,blue,40.810152,-80.425219
308,altoona-johnstown,3000,2004.0,volkswagen,like new,6 cylinders,gas,99454.2400903161,clean,manual,4wd,mid-size,SUV,white,40.6196,-79.1596
309,altoona-johnstown,59000,2018.0,gmc,like new,6 cylinders,diesel,99454.2400903161,clean,automatic,4wd,mid-size,SUV,white,40.3078,-78.8969
310,altoona-johnstown,5200,1999.0,chevrolet,good,6 cylinders,gas,95500.0,clean,automatic,4wd,mid-size,SUV,white,40.778665000000004,-77.896351
311,altoona-johnstown,8500,2006.0,pontiac,excellent,4 cylinders,gas,69000.0,clean,manual,fwd,compact,convertible,red,40.5209,-78.4089
312,altoona-johnstown,26900,2006.0,chevrolet,good,8 cylinders,diesel,97417.0,clean,automatic,4wd,full-size,pickup,white,40.260942,-78.879021
313,altoona-johnstown,2000,2008.0,subaru,good,4 cylinders,gas,18100.0,clean,automatic,4wd,full-size,truck,black,40.3629,-78.7887
314,altoona-johnstown,21000,2016.0,ford,good,6 cylinders,gas,81000.0,clean,automatic,4wd,full-size,truck,white,40.0248,-79.0808
315,altoona-johnstown,2950,2001.0,toyota,good,4 cylinders,gas,188.0,clean,automatic,fwd,mid-size,coupe,silver,40.5209,-78.4089
316,altoona-johnstown,4495,2006.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,sedan,brown,40.51051,-78.43749
317,altoona-johnstown,3995,2003.0,honda,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,sedan,brown,40.510771000000005,-78.438005
318,altoona-johnstown,8000,1972.0,ford,excellent,8 cylinders,gas,67150.0,clean,automatic,rwd,full-size,sedan,brown,40.0248,-79.0808
319,altoona-johnstown,8000,1971.0,chevrolet,good,8 cylinders,gas,125000.0,clean,automatic,rwd,full-size,pickup,red,40.921451,-78.205791
320,altoona-johnstown,6900,2006.0,dodge,good,8 cylinders,gas,100270.0,clean,automatic,rwd,full-size,sedan,blue,40.923734,-78.20343000000001
321,altoona-johnstown,6995,2008.0,ford,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,silver,40.510901000000004,-78.43749
322,altoona-johnstown,50000,2017.0,ram,excellent,6 cylinders,diesel,23000.0,clean,automatic,4wd,full-size,truck,silver,40.460415000000005,-78.767298
323,altoona-johnstown,3995,2008.0,pontiac,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,SUV,blue,40.755085,-78.534439
324,altoona-johnstown,3500,1994.0,chevrolet,excellent,8 cylinders,gas,167201.0,clean,automatic,rwd,full-size,SUV,blue,40.260942,-78.879021
325,altoona-johnstown,14500,2013.0,nissan,excellent,6 cylinders,gas,70550.0,clean,automatic,4wd,full-size,SUV,brown,40.5209,-78.4089
326,altoona-johnstown,35900,2014.0,ram,like new,8 cylinders,gas,17921.0,clean,automatic,4wd,full-size,pickup,black,40.260942,-78.879021
327,altoona-johnstown,55000,2019.0,ram,like new,8 cylinders,gas,10350.0,clean,automatic,4wd,full-size,truck,black,39.828115999999994,-78.866601
328,altoona-johnstown,12995,2005.0,gmc,excellent,6 cylinders,diesel,64038.0,clean,automatic,rwd,full-size,other,silver,40.681179,-73.430488
329,"amarillo, TX",27988,2016.0,gmc,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,pickup,silver,35.199,-97.4841
330,"amarillo, TX",27900,2014.0,ford,good,8 cylinders,diesel,208710.0,clean,automatic,4wd,full-size,pickup,silver,35.191837,-101.82093499999999
331,"amarillo, TX",42988,2017.0,gmc,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,white,35.199,-97.4841
332,"amarillo, TX",54800,2017.0,ford,excellent,6 cylinders,diesel,99454.2400903161,clean,automatic,4wd,full-size,truck,white,35.199,-97.4841
333,"amarillo, TX",27400,2008.0,ford,excellent,6 cylinders,diesel,99454.2400903161,clean,automatic,rwd,full-size,pickup,white,35.1977,-101.8949
334,"amarillo, TX",12800,2010.0,ford,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,pickup,white,35.199,-97.4841
